time, ch0_left_gate_raw, ch0_right_gate_raw, ch1_left_gate_raw, ch1_right_gate_raw, ch2_left_gate_raw, ch2_right_gate_raw, ch3_left_gate_raw, ch3_right_gate_raw
19001,315,272,799,658,263,221,268,248
19010,302,262,1186,1018,270,222,265,248
19011,316,272,803,664,263,221,268,248
19020,302,261,1181,1009,269,222,264,247
19021,315,272,805,660,263,221,268,248
19030,303,262,1185,1023,270,222,265,248
19031,315,272,794,660,263,221,268,248
19040,302,261,1183,1008,269,222,264,247
19041,315,272,799,655,263,221,268,248
19050,302,262,1188,1021,270,222,265,248
19051,315,272,817,670,264,221,269,248
19060,302,261,1185,1008,269,222,264,247
19061,315,272,796,662,263,221,268,248
19070,303,262,1184,1020,270,222,265,248
19071,316,273,803,664,263,221,268,248
19080,302,261,1184,1009,269,222,264,247
19081,315,272,797,660,263,221,268,248
19090,303,262,1184,1021,270,222,265,248
19091,316,272,795,663,263,221,267,248
19100,303,261,1182,1010,269,222,264,247
19101,315,272,801,659,263,221,268,248
19110,303,262,1189,1020,270,222,265,248
19111,316,272,803,667,263,221,268,248
19120,302,261,1185,1009,269,222,264,247
19121,316,272,795,660,263,221,268,248
19130,304,262,1184,1022,269,222,265,248
19131,315,272,787,662,262,220,267,248
19140,302,261,1185,1009,269,222,264,247
19141,316,272,798,663,263,221,268,248
19150,304,262,1182,1024,270,222,265,248
19151,316,272,805,666,263,221,268,248
19160,303,261,1182,1009,269,222,264,247
19161,316,272,800,663,263,221,268,248
19170,305,262,1185,1021,270,222,265,248
19171,317,272,805,663,263,221,268,248
19180,303,261,1184,1011,269,222,264,247
19181,318,272,804,665,263,221,268,248
19190,305,262,1181,1023,269,222,265,248
19191,317,272,807,665,263,221,268,248
19200,305,261,1186,1009,269,222,264,247
19201,318,272,799,662,263,221,268,248
19210,306,262,1183,1023,269,222,265,248
19211,318,272,820,674,264,221,269,249
19220,305,261,1183,1010,269,222,264,247
19221,318,272,802,664,263,221,268,248
19230,306,262,1182,1023,270,222,265,248
19231,319,272,804,667,263,221,268,248
19240,306,261,1186,1011,269,222,264,247
19241,320,272,818,673,264,221,269,249
19250,307,262,1184,1022,270,222,265,248
19251,320,272,780,665,262,220,268,247
19260,306,261,1185,1012,269,222,264,247
19261,320,272,795,664,263,221,268,248
19270,308,262,1182,1022,269,222,265,248
19271,321,272,813,670,264,221,268,248
19280,307,261,1180,1010,269,222,264,247
19281,319,272,801,664,263,221,268,248
19290,308,262,1181,1024,270,222,265,248
19291,319,272,802,664,263,221,268,248
19300,306,261,1185,1011,269,222,264,247
19301,320,272,802,662,263,221,268,248
19310,308,262,1183,1023,270,222,265,248
19311,321,272,809,667,263,221,268,248
19320,308,261,1185,1011,269,222,264,247
19321,321,272,814,664,264,221,268,248
19330,308,262,1185,1022,269,222,265,248
19331,320,272,803,670,263,221,268,248
19340,308,262,1186,1010,269,222,264,247
19341,321,272,802,660,263,221,268,248
19350,308,262,1182,1020,270,222,265,248
19351,320,272,811,666,263,221,268,249
19360,307,261,1185,1011,269,222,264,247
19361,321,272,806,665,263,221,268,248
19370,308,262,1183,1022,270,222,265,248
19371,321,272,815,674,264,221,269,249
19380,307,261,1183,1010,269,222,264,247
19381,320,272,805,665,263,221,268,248
19390,308,262,1181,1021,270,222,265,248
19391,319,273,804,663,263,221,268,248
19400,306,262,1184,1010,269,222,264,247
19401,320,272,818,674,264,221,269,249
19410,307,262,1186,1021,270,222,265,248
19411,319,273,808,666,263,221,268,248
19420,306,262,1189,1011,269,222,265,247
19421,319,273,791,663,263,221,268,248
19430,307,263,1187,1020,270,222,265,248
19431,318,273,806,664,263,221,268,248
19440,306,262,1186,1010,269,222,264,247
19441,318,273,804,663,263,221,268,248
19450,306,263,1191,1019,270,222,265,248
19451,317,273,801,663,263,221,268,248
19460,305,262,1186,1011,269,222,264,247
19461,318,273,803,661,263,221,268,248
19470,306,263,1188,1022,270,222,265,248
19471,317,274,797,664,263,221,268,248
19480,305,262,1189,1012,269,222,264,247
19481,317,273,801,661,263,221,268,248
19490,305,263,1189,1023,270,222,265,248
19491,318,274,798,664,263,221,268,248
19500,304,263,1191,1008,269,222,264,247
19501,318,274,801,661,263,221,268,248
19510,305,263,1190,1021,269,222,265,248
19511,317,274,807,663,263,221,268,248
19520,304,263,1190,1012,270,222,264,247
19521,316,274,804,659,263,221,268,248
19530,305,264,1191,1020,270,222,265,248
19531,317,275,794,672,263,221,268,248
19540,304,263,1192,1008,269,222,264,247
19541,317,274,803,662,263,221,268,248
19550,304,264,1193,1023,269,222,265,248
19551,316,275,804,663,263,221,268,248
19560,303,263,1196,1011,269,222,264,247
19561,316,274,813,672,264,221,269,248
19570,304,264,1189,1021,269,222,265,248
19571,316,275,801,661,263,221,268,248
19580,303,264,1192,1012,269,222,264,247
19581,316,275,797,660,263,221,268,248
19590,304,265,1191,1020,270,222,265,248
19591,316,275,804,663,263,221,268,248
19600,303,264,1192,1011,269,222,264,247
19601,315,275,796,659,263,221,268,248
19610,303,265,1195,1021,270,222,265,248
19611,316,275,785,652,262,220,267,246
19620,303,264,1194,1009,269,222,264,247
19621,316,276,802,660,263,221,268,248
19630,304,266,1194,1019,269,222,265,248
19631,315,276,802,661,263,221,268,248
19640,302,265,1192,1011,269,222,264,247
19641,315,276,803,662,263,221,268,248
19650,302,266,1193,1020,269,222,265,248
19651,315,277,795,660,263,220,267,248
19660,301,266,1197,1011,269,222,264,247
19661,314,277,784,657,262,220,267,247
19670,302,267,1195,1019,269,222,265,248
19671,314,278,797,656,262,220,267,248
19680,301,267,1199,1011,269,222,264,247
19681,314,278,798,656,263,221,268,248
19690,302,268,1193,1022,270,222,265,248
19691,314,279,808,669,264,221,268,248
19700,300,268,1197,1010,269,222,264,247
19701,313,279,802,659,263,221,268,248
19710,301,269,1198,1019,269,222,265,248
19711,314,279,798,656,263,220,268,248
19720,300,268,1198,1014,269,222,264,247
19721,314,279,816,671,264,221,269,248
19730,301,269,1197,1021,269,222,265,248
19731,313,280,794,661,263,220,267,248
19740,300,268,1195,1012,269,222,264,247
19741,314,279,805,659,263,221,268,248
19750,301,269,1196,1019,269,222,265,248
19751,314,279,800,661,263,220,267,248
19760,300,268,1195,1012,269,222,264,247
19761,313,279,802,661,263,221,268,248
19770,301,268,1199,1022,269,222,265,248
19771,314,278,801,661,263,221,268,248
19780,300,267,1200,1010,269,222,264,247
19781,313,278,783,650,262,220,267,247
19790,301,268,1199,1023,269,222,265,248
19791,313,278,795,662,262,220,267,247
19800,300,267,1198,1013,269,222,264,247
19801,313,278,795,659,263,220,268,248
19810,301,267,1203,1020,270,222,265,248
19811,314,278,789,655,262,220,267,247
19820,301,267,1201,1014,269,222,264,247
19821,314,278,803,661,263,221,268,248
19830,301,267,1200,1021,269,222,265,248
19831,313,278,802,662,263,221,268,248
19840,300,266,1201,1013,269,222,264,247
19841,314,278,789,652,262,220,267,247
19850,302,267,1201,1027,269,222,265,248
19851,314,277,798,672,263,221,268,248
19860,301,266,1194,1013,269,222,264,247
19861,314,278,804,661,263,221,268,248
19870,302,267,1197,1021,269,222,265,248
19871,313,278,802,660,263,221,267,248
19880,301,266,1199,1015,269,222,264,247
19881,314,277,815,671,264,221,269,248
19890,301,266,1200,1023,269,222,265,247
19891,314,277,806,665,263,221,268,248
19900,301,265,1204,1014,269,222,264,247
19901,314,277,784,650,262,220,267,247
19910,301,265,1201,1019,269,222,265,248
19911,315,276,789,655,262,220,267,247
19920,300,264,1203,1014,269,222,264,247
19921,314,276,786,652,262,220,267,248
19930,301,265,1202,1022,269,222,265,248
19931,314,276,789,654,262,220,267,247
19940,301,264,1202,1012,269,222,264,247
19941,314,275,789,653,262,220,267,248
19950,302,264,1204,1054,269,222,265,248
19951,314,275,789,653,262,220,267,247
19960,300,263,1203,1016,269,222,264,247
19961,314,275,787,652,262,220,267,247
19970,301,263,1201,1018,269,222,265,248
19971,314,274,788,651,262,220,267,247
19980,300,263,1206,1015,269,222,264,247
19981,314,274,788,652,262,220,267,248
19990,302,264,1201,1021,269,222,265,248
19991,314,274,783,652,262,220,266,247
20000,301,263,1200,1012,269,222,264,247
20001,312,274,801,657,263,221,268,248
20010,302,263,1202,1021,269,222,264,248
20011,314,273,813,669,264,221,268,248
20020,300,262,1204,1017,269,222,264,247
20021,314,274,787,649,262,220,267,248
20030,301,263,1199,1022,269,222,265,248
20031,314,274,801,662,263,220,268,248
20040,301,262,1205,1015,269,222,264,247
20041,314,273,818,671,264,221,269,248
20050,301,263,1201,1022,269,222,265,248
20051,314,274,782,650,261,220,266,247
20060,301,262,1207,1015,269,222,264,247
20061,314,273,790,651,262,220,267,247
20070,301,263,1203,1020,269,222,265,248
20071,313,273,784,651,262,220,266,247
20080,301,262,1201,1012,269,222,264,247
20081,313,273,797,660,263,221,268,248
20090,301,263,1200,1023,269,222,265,248
20091,314,273,785,651,262,220,267,247
20100,301,262,1289,1016,276,227,290,275
20101,310,266,1277,1000,275,227,289,274
20110,301,263,1205,1030,269,222,265,248
20111,314,273,785,658,262,220,267,247
20120,301,262,1205,1016,269,222,264,247
20121,313,273,786,652,262,220,267,247
20130,301,263,1204,1025,269,222,265,248
20131,313,273,784,652,261,220,267,247
20140,300,262,1203,1016,269,222,264,247
20141,313,273,785,652,262,220,267,248
20150,302,262,1200,1025,269,222,265,248
20151,313,273,781,649,261,220,266,247
20160,300,262,1201,1015,269,222,264,247
20161,313,273,804,658,263,221,268,248
20170,301,262,1202,1020,269,222,265,248
20171,314,273,797,668,263,221,267,248
20180,301,262,1203,1016,269,222,264,247
20181,314,272,802,662,263,221,268,248
20190,301,262,1201,1018,270,222,265,248
20191,314,273,781,651,261,220,266,247
20200,300,262,1209,1012,269,222,264,247
20201,313,272,817,670,264,221,269,248
20210,301,262,1209,1019,269,222,265,247
20211,314,273,783,652,262,220,266,247
20220,301,261,1205,1011,269,222,264,247
20221,314,273,785,651,262,220,267,247
20230,302,262,1202,1018,269,222,264,248
20231,313,273,778,651,261,220,266,247
20240,301,261,1205,1016,269,222,264,247
20241,313,273,788,650,262,220,267,248
20250,301,262,1208,1020,270,222,265,247
20251,314,273,782,651,262,220,266,247
20260,300,262,1205,1015,269,222,264,247
20261,314,273,786,652,262,220,267,247
20270,301,262,1207,1017,269,222,264,247
20271,313,273,781,651,261,220,266,247
20284,303,263,1330,1035,277,228,293,277
20290,302,263,1207,1022,270,222,265,248
20291,313,273,792,658,262,220,267,247
20300,300,262,1204,1016,269,222,264,247
20301,314,272,813,670,264,221,269,248
20310,301,262,1206,1019,269,222,265,248
20311,313,273,793,659,262,220,267,247
20320,300,262,1207,1014,269,222,264,247
20321,313,273,797,656,263,221,268,248
20330,301,262,1208,1019,269,222,265,248
20331,313,273,799,658,262,220,267,248
20340,301,262,1211,1016,269,222,264,247
20341,314,273,779,656,261,220,267,247
20350,301,262,1212,1019,269,222,265,248
20351,313,273,780,651,261,220,266,247
20360,300,262,1208,1016,269,222,264,247
20361,313,273,802,659,263,221,268,248
20370,301,262,1208,1017,269,222,265,248
20371,313,273,781,650,261,221,266,247
20380,300,262,1209,1025,269,222,264,247
20381,313,273,796,662,263,220,268,248
20390,301,262,1209,1028,269,222,264,248
20391,313,273,792,663,262,220,267,247
20400,301,261,1208,1027,269,222,264,247
20401,313,273,800,663,263,221,268,248
20410,301,262,1208,1018,269,222,265,248
20411,313,273,792,656,262,220,267,247
20420,301,262,1212,1016,269,222,264,247
20421,313,273,783,655,262,220,267,247
20430,301,262,1206,1019,269,222,265,248
20431,314,272,812,667,263,221,268,248
20440,301,262,1207,1015,269,222,264,247
20441,313,273,799,658,263,221,268,248
20450,301,262,1213,1021,269,222,265,248
20451,313,273,778,651,261,220,267,247
20460,301,262,1212,1014,269,222,264,247
20461,314,272,817,668,264,221,269,249
20470,301,262,1209,1019,269,222,265,248
20471,314,273,778,651,261,220,266,247
20480,300,262,1206,1014,269,222,264,247
20481,313,273,800,659,263,221,268,248
20490,301,262,1214,1020,269,222,265,248
20491,314,273,779,651,261,220,266,247
20500,300,262,1212,1015,269,222,264,247
20501,314,273,780,657,262,220,267,247
20510,301,262,1206,1020,269,223,265,248
20511,313,273,792,656,262,220,267,247
20520,300,262,1213,1015,269,222,264,247
20521,313,273,783,656,262,220,267,247
20530,302,262,1211,1022,269,222,265,248
20531,314,273,784,651,261,220,266,247
20540,300,262,1209,1018,269,222,265,247
20541,313,273,800,660,263,221,268,248
20550,301,262,1208,1022,269,222,265,248
20551,313,273,774,652,261,220,266,247
20560,301,262,1209,1014,269,222,264,247
20561,314,273,802,660,263,221,268,248
20570,301,262,1210,1017,269,222,265,248
20571,313,273,789,655,262,220,267,247
20580,300,262,1216,1016,269,222,264,247
20581,314,273,787,651,262,220,267,247
20590,302,262,1208,1021,269,222,265,248
20591,314,272,802,670,263,221,268,248
20600,301,262,1209,1016,269,222,264,247
20601,314,273,784,653,262,220,267,247
20610,301,262,1209,1019,269,221,265,248
20611,314,273,796,659,262,220,268,247
20620,300,262,1215,1014,269,222,264,247
20621,315,273,820,673,264,221,269,249
20630,301,262,1211,1016,269,222,265,248
20631,313,273,778,650,261,220,266,247
20640,300,262,1210,1020,269,222,264,247
20641,313,273,784,655,262,220,267,247
20650,302,262,1209,1024,269,222,265,248
20651,313,273,798,660,263,220,267,247
20660,301,262,1211,1017,269,222,264,247
20661,313,273,784,655,262,220,267,248
20670,301,262,1214,1022,269,222,265,248
20671,314,273,780,651,261,220,266,248
20680,301,262,1213,1020,269,222,264,247
20681,313,273,802,661,263,221,268,248
20690,301,262,1212,1022,269,222,265,248
20691,313,273,780,648,261,220,266,247
20700,300,262,1214,1020,269,222,264,247
20701,313,273,781,656,261,220,267,247
20710,301,262,1214,1021,269,222,265,248
20711,314,273,781,650,261,220,266,247
20720,300,262,1214,1017,269,222,264,247
20721,314,273,787,654,262,220,267,247
20730,301,262,1215,1021,269,222,265,248
20731,314,273,779,650,261,220,266,247
20740,300,262,1218,1017,269,222,264,247
20741,314,273,786,653,262,220,267,248
20750,301,262,1213,1023,269,222,264,248
20751,314,273,814,671,264,221,268,248
20760,301,262,1218,1019,269,222,264,247
20761,314,273,787,653,262,220,267,247
20770,301,262,1217,1019,269,222,265,248
20771,314,273,776,651,261,220,266,247
20780,301,262,1215,1019,269,222,264,247
20781,314,273,788,653,262,220,268,247
20790,302,263,1214,1022,269,222,265,248
20791,313,273,778,652,261,220,266,247
20800,301,262,1217,1017,269,222,265,247
20801,314,273,786,653,262,220,266,247
20810,301,262,1214,1023,269,222,265,248
20811,313,273,784,653,261,220,267,247
20820,301,261,1214,1021,269,222,264,247
20821,314,273,786,654,262,220,267,247
20830,301,262,1214,1022,269,222,265,248
20831,313,273,782,651,261,220,266,247
20840,300,262,1217,1019,269,222,264,247
20841,313,273,785,654,262,220,267,247
20850,301,262,1217,1021,269,222,265,248
20851,314,273,783,650,261,220,266,247
20860,300,261,1212,1018,269,222,264,247
20861,314,273,789,655,262,220,268,248
20870,301,262,1219,1021,269,222,265,248
20871,314,273,782,652,261,220,266,247
20880,300,261,1215,1018,269,222,264,247
20881,313,273,787,653,262,220,267,248
20890,301,262,1220,1022,269,222,265,247
20891,314,273,781,651,261,220,266,247
20900,300,261,1221,1020,269,222,264,247
20901,313,273,783,655,262,220,267,247
20910,301,262,1213,1022,269,222,265,248
20911,314,272,795,675,263,221,267,248
20920,300,261,1219,1033,269,222,264,247
20921,313,273,784,659,262,220,267,247
20930,301,262,1217,1033,269,222,265,248
20931,313,273,781,656,261,220,266,247
20940,300,261,1219,1028,269,222,264,247
20941,314,272,817,687,264,221,269,249
20950,300,262,1219,1023,269,222,265,248
20951,313,273,778,651,261,220,266,247
20960,300,261,1219,1018,269,222,264,247
20961,313,273,785,653,262,220,267,247
20970,301,262,1216,1022,269,222,265,248
20971,313,273,782,651,261,220,266,247
20980,301,261,1215,1021,269,222,264,248
20981,313,272,784,657,262,220,267,247
20990,301,262,1219,1021,269,222,265,248
20991,313,273,779,651,261,220,266,247
21000,300,262,1217,1019,269,222,264,247
21001,313,273,787,654,262,220,267,247
21010,301,262,1220,1023,269,222,265,248
21011,313,273,782,653,261,220,266,248
21020,300,261,1222,1021,269,222,264,247
21021,314,273,787,653,262,220,267,247
21030,301,262,1219,1021,270,222,265,248
21031,314,272,780,653,261,220,266,246
21040,301,261,1222,1031,269,222,264,247
21041,314,273,789,658,262,220,267,247
21050,301,262,1222,1022,269,222,265,248
21051,313,273,779,651,261,220,266,247
21060,300,261,1224,1021,269,222,264,247
21061,314,273,788,653,262,220,267,247
21070,301,262,1221,1023,269,222,265,248
21071,314,273,809,670,263,221,268,248
21080,301,262,1222,1019,269,222,264,247
21081,314,273,792,654,262,220,268,248
21090,301,262,1218,1024,269,222,265,248
21091,314,272,781,652,261,220,266,247
21100,300,261,1222,1018,269,222,264,247
21101,313,273,782,658,261,220,267,247
21110,301,262,1217,1021,269,222,265,248
21111,314,273,782,651,261,220,266,247
21120,300,261,1222,1021,269,222,264,247
21121,314,273,768,655,261,220,267,247
21130,301,262,1220,1026,269,222,265,248
21131,313,272,783,652,261,220,266,247
21140,300,261,1221,1018,269,222,264,247
21141,314,273,783,656,262,220,267,247
21150,300,262,1216,1023,269,222,265,248
21151,313,272,781,650,261,220,266,247
21160,300,261,1220,1020,269,222,264,247
21161,313,273,786,653,262,220,267,248
21170,301,262,1222,1022,269,222,265,248
21171,313,273,779,650,261,220,266,247
21180,300,261,1221,1016,269,222,264,247
21181,314,273,785,653,262,220,267,247
21190,300,262,1224,1022,269,222,265,248
21191,314,272,780,650,261,220,266,247
21200,300,261,1222,1019,269,222,264,247
21201,314,273,791,654,262,220,267,247
21210,301,262,1219,1020,269,222,265,248
21211,313,272,780,650,261,220,266,248
21220,301,261,1221,1019,269,222,264,247
21221,313,273,788,654,262,220,267,247
21230,301,262,1220,1020,269,222,265,248
21231,314,272,796,668,263,220,267,248
21240,301,261,1219,1019,269,222,264,247
21241,313,273,786,655,262,220,267,247
21250,301,262,1221,1020,269,222,265,248
21251,313,273,779,649,261,220,266,247
21260,301,261,1222,1019,269,222,264,247
21261,313,273,785,656,262,220,267,247
21270,301,262,1223,1019,269,222,265,248
21271,313,272,780,652,261,220,266,247
21280,300,261,1224,1017,269,222,264,247
21281,314,273,785,653,262,220,267,247
21290,301,262,1223,1021,269,222,264,248
21291,314,273,780,649,261,220,266,246
21300,301,261,1220,1019,269,222,264,247
21301,314,273,784,655,262,220,267,247
21310,301,262,1222,1021,269,222,265,247
21311,314,273,780,650,261,220,266,246
21320,301,261,1221,1020,269,222,264,247
21321,314,273,789,654,262,220,268,247
21330,301,262,1224,1021,269,222,264,247
21331,314,273,782,650,261,220,266,247
21340,300,262,1226,1019,269,222,264,247
21341,314,273,786,653,262,220,267,247
21350,301,262,1219,1020,269,222,265,248
21351,314,273,782,651,261,220,266,247
21360,300,262,1226,1018,269,222,264,247
21361,314,273,790,652,262,220,267,247
21370,301,262,1223,1021,269,222,265,247
21371,314,273,782,651,261,220,266,247
